order_id,order_date,delivery_zone,distance_km,traffic_level,package_weight_kg,order_hour,delivery_minutes,transport_cost,on_time
ORD01088,2026-07-02,Central,9.43,High,2.7,20,48.1,102.24,True
ORD01089,2026-06-16,South,9.35,Medium,1.97,10,58.8,100.51,True
ORD01090,2026-06-04,Central,1.46,Low,0.31,18,27.6,44.01,True
ORD01091,2026-07-24,West,9.04,Medium,2.22,20,47.8,95.08,True
ORD01092,2026-07-30,West,7.73,Low,2.83,15,36.6,102.81,True
ORD01093,2026-06-28,East,5.65,High,6.01,11,54.4,72.11,True
ORD01094,2026-07-18,South,8.89,Medium,1.08,10,54.0,74.7,True
ORD01095,2026-07-14,North,4.78,Medium,7.66,11,49.5,73.41,True
ORD01096,2026-07-30,South,10.05,Medium,1.86,13,69.3,93.49,False
ORD01097,2026-06-14,North,11.71,Medium,1.2,18,79.2,127.29,False
ORD01098,2026-06-12,West,8.28,Medium,4.08,14,52.2,86.67,True
ORD01099,2026-07-30,South,14.56,Medium,1.68,14,68.9,117.86,False
ORD01100,2026-06-21,North,10.53,Low,2.41,19,62.9,98.68,True
ORD01101,2026-07-18,Central,7.09,Low,2.54,11,32.1,100.05,True
ORD01102,2026-06-16,Central,2.03,Low,3.92,15,29.1,76.86,True
ORD01103,2026-07-24,Central,6.56,Medium,2.36,14,37.4,94.76,True
ORD01104,2026-07-14,Central,0.72,Low,2.16,9,21.7,56.7,True
ORD01105,2026-06-02,North,11.67,Medium,1.82,20,77.2,133.33,False
ORD01106,2026-06-23,South,10.52,High,3.64,15,79.6,92.08,False
ORD01107,2026-07-26,West,12.66,High,1.61,16,87.0,104.35,False
ORD01108,2026-06-29,West,7.47,Medium,6.14,12,54.4,95.96,True
ORD01109,2026-07-16,North,6.31,Medium,2.57,11,55.2,83.08,True
ORD01110,2026-07-13,Central,5.79,Low,0.45,11,43.0,70.74,True
ORD01111,2026-06-09,South,7.15,Medium,3.15,20,47.0,91.13,True
ORD01112,2026-07-24,South,11.39,High,3.54,11,77.8,128.91,False
ORD01113,2026-06-07,East,3.9,Low,6.19,13,32.8,58.32,True
ORD01114,2026-06-29,East,10.54,Medium,1.33,18,92.2,102.44,False
ORD01115,2026-07-14,East,4.3,High,1.16,11,46.0,66.03,True
ORD01116,2026-06-17,North,10.66,High,4.01,14,71.3,112.21,False
ORD01117,2026-06-09,Central,5.88,Low,5.51,14,48.7,93.61,True
ORD01118,2026-06-06,South,7.91,Medium,1.28,12,73.2,99.06,False
ORD01119,2026-07-14,North,10.75,Low,3.07,20,52.6,113.49,True
ORD01120,2026-06-20,Central,4.78,Low,2.39,12,36.3,96.77,True
ORD01121,2026-06-10,Central,2.38,High,1.32,17,21.5,62.45,True
ORD01122,2026-06-09,Central,0.97,High,2.28,15,28.5,49.1,True
ORD01123,2026-06-12,Central,0.5,High,5.25,14,20.1,61.34,True
ORD01124,2026-07-03,West,12.05,Low,2.58,14,52.6,128.07,True
ORD01125,2026-07-02,East,3.31,High,2.19,13,42.5,80.91,True
ORD01126,2026-07-04,North,9.29,Medium,3.86,14,51.3,120.66,True
ORD01127,2026-06-19,South,9.21,Low,5.58,14,62.8,119.47,False
ORD01128,2026-07-03,South,12.04,Medium,1.06,17,74.0,103.95,False
ORD01129,2026-07-18,South,9.09,Low,3.16,9,48.2,107.36,True
ORD01130,2026-06-16,West,10.01,High,1.87,17,64.7,109.88,True
ORD01131,2026-07-20,East,10.2,Medium,2.58,9,53.9,116.44,True
ORD01132,2026-07-20,North,10.01,Low,4.08,17,44.8,103.36,True
ORD01133,2026-06-23,South,10.95,Low,1.99,14,42.4,118.38,True
ORD01134,2026-06-26,West,12.41,Low,2.34,17,59.9,130.08,True
ORD01135,2026-07-15,North,4.39,Low,4.95,14,29.4,64.83,True
ORD01136,2026-07-24,Central,6.27,Medium,3.48,14,39.3,70.96,True
ORD01137,2026-07-14,East,9.84,High,2.3,12,85.9,117.02,False
ORD01138,2026-07-11,East,4.95,Low,2.78,8,41.9,63.59,True
ORD01139,2026-07-07,East,7.27,Low,2.63,9,35.1,106.74,True
ORD01140,2026-06-09,Central,3.88,Medium,0.42,20,41.8,53.65,True
ORD01141,2026-06-30,South,9.6,High,2.82,16,68.0,108.84,False
ORD01142,2026-06-13,West,12.0,Low,0.76,15,44.3,115.24,True
ORD01143,2026-07-18,East,12.29,Low,5.47,15,64.1,124.31,True
ORD01144,2026-07-30,South,13.25,Medium,0.74,17,78.0,135.89,False
ORD01145,2026-07-12,Central,0.5,Low,1.79,8,11.7,37.43,True
ORD01146,2026-06-16,Central,5.87,Low,1.52,13,43.5,75.22,True
ORD01147,2026-07-16,West,14.99,Medium,6.88,16,87.5,132.52,False
ORD01148,2026-07-27,Central,5.16,Medium,5.31,15,43.1,69.81,True
ORD01149,2026-06-02,Central,7.27,Medium,0.18,10,41.8,91.56,True
ORD01150,2026-07-01,West,17.04,Medium,2.48,11,95.7,151.09,False
ORD01151,2026-07-30,Central,7.07,Medium,0.9,10,43.4,72.72,True
ORD01152,2026-07-27,West,11.75,Low,2.82,13,65.9,111.37,True
ORD01153,2026-07-21,West,14.14,Medium,4.01,16,64.1,145.3,True
ORD01154,2026-07-13,West,11.43,Low,3.01,15,40.9,132.09,True
ORD01155,2026-06-19,West,11.07,Low,4.19,20,56.8,112.82,True
ORD01156,2026-07-30,North,7.95,Medium,2.03,17,49.7,103.32,True
ORD01157,2026-06-11,Central,8.69,High,3.08,11,72.8,97.5,True
ORD01158,2026-06-14,Central,1.54,High,4.08,9,36.9,63.18,True
ORD01159,2026-07-17,North,13.6,Medium,1.74,20,71.5,104.39,True
ORD01160,2026-06-25,Central,5.5,Low,1.18,15,41.5,51.46,True
ORD01161,2026-06-07,North,4.8,Low,1.45,15,27.5,77.14,True
ORD01162,2026-06-15,South,11.1,High,2.28,19,100.9,115.04,False
ORD01163,2026-06-30,West,4.7,Medium,2.53,18,43.7,76.02,True
ORD01164,2026-07-29,North,10.88,Medium,3.21,13,94.5,101.23,False
ORD01165,2026-07-01,Central,6.66,High,1.33,15,42.4,73.78,True
ORD01166,2026-06-24,Central,2.22,Medium,4.17,16,29.3,41.9,True
ORD01167,2026-07-25,East,8.37,High,7.94,20,63.7,107.59,False
ORD01168,2026-06-25,North,14.86,Low,1.53,8,61.9,132.76,True
ORD01169,2026-06-08,South,8.48,Medium,10.89,16,59.5,134.81,True
ORD01170,2026-06-30,West,7.82,High,8.64,9,67.6,108.58,True
ORD01171,2026-07-06,Central,8.44,Low,2.52,20,55.6,102.1,True
ORD01172,2026-07-20,West,16.89,Medium,2.23,8,102.9,148.68,False
ORD01173,2026-06-14,South,10.01,Low,1.43,15,53.9,98.37,True
ORD01174,2026-06-29,West,14.03,High,4.6,15,88.6,141.55,False
ORD01175,2026-06-27,East,12.02,Low,2.65,18,70.4,144.48,True
ORD01176,2026-07-23,West,8.77,Medium,2.87,11,56.7,97.14,True
ORD01177,2026-07-20,North,7.54,Low,1.21,15,37.2,95.55,True
ORD01178,2026-07-06,West,14.69,Medium,4.69,14,79.1,151.76,False
ORD01179,2026-07-30,East,13.06,Low,2.09,20,58.5,120.66,True
ORD01180,2026-07-04,Central,5.69,Low,0.96,9,40.4,52.4,True
ORD01181,2026-06-21,South,7.36,Medium,2.37,12,64.7,80.27,True
ORD01182,2026-07-08,West,16.96,High,1.28,17,103.8,146.54,False
ORD01183,2026-06-11,Central,2.41,Low,6.2,11,34.3,70.43,True
ORD01184,2026-07-03,North,7.99,Low,8.57,10,63.8,133.52,True
ORD01185,2026-06-15,Central,5.03,High,2.42,8,32.9,64.04,True
ORD01186,2026-06-12,West,15.66,Medium,5.21,12,108.5,151.93,False
ORD01187,2026-06-24,North,11.56,High,5.13,17,79.4,133.13,False
ORD01188,2026-07-20,South,11.24,Low,0.03,15,51.7,99.88,True
ORD01189,2026-07-07,West,12.39,Medium,1.45,19,74.2,128.31,False
ORD01190,2026-06-11,North,9.13,Low,2.74,16,58.1,87.81,True
ORD01191,2026-07-26,East,9.67,Low,1.77,14,48.3,82.08,True
ORD01192,2026-07-23,South,2.41,Medium,1.35,19,32.9,47.91,True
ORD01193,2026-06-19,West,10.11,Medium,5.36,18,81.2,117.38,False
ORD01194,2026-07-24,North,9.72,High,1.72,8,65.7,103.05,True
ORD01195,2026-06-01,Central,0.55,Low,3.22,8,25.9,48.74,True
ORD01196,2026-06-17,Central,5.16,Medium,5.05,8,42.1,79.84,True
ORD01197,2026-07-10,Central,3.39,Medium,6.44,9,19.5,60.97,True
ORD01198,2026-07-25,West,16.27,High,0.97,8,103.7,138.38,False
ORD01199,2026-06-16,North,13.72,Low,1.05,11,57.8,111.11,True
ORD01200,2026-06-26,West,9.6,Low,2.96,17,54.6,105.7,True
ORD01201,2026-07-28,North,8.55,Medium,0.31,16,72.5,73.56,False
ORD01202,2026-07-13,North,8.78,Medium,1.1,19,70.4,96.23,False
ORD01203,2026-07-29,South,8.65,Low,5.76,11,66.0,130.4,False
ORD01204,2026-07-21,East,8.59,High,3.94,20,60.5,93.64,True
ORD01205,2026-07-26,West,8.73,Low,2.28,11,40.5,81.11,True
ORD01206,2026-07-13,West,7.61,High,3.54,14,58.3,108.06,True
ORD01207,2026-06-15,East,9.87,Low,4.14,18,67.2,132.73,True
ORD01208,2026-06-08,South,11.89,Medium,0.67,16,60.1,95.14,True
ORD01209,2026-06-30,Central,1.59,High,1.69,14,12.6,46.32,True
ORD01210,2026-06-14,East,10.69,Low,6.29,8,56.3,131.72,True
ORD01211,2026-07-03,East,6.11,High,3.0,8,42.4,79.16,True
ORD01212,2026-07-12,North,9.76,Medium,3.13,11,68.0,85.56,True
ORD01213,2026-06-07,Central,6.46,High,2.43,11,58.0,65.73,True
ORD01214,2026-06-18,West,10.9,Medium,0.42,8,54.7,87.4,True
ORD01215,2026-06-12,South,11.36,Low,1.51,13,71.2,97.73,True
ORD01216,2026-06-02,North,7.45,Low,3.39,17,38.2,93.71,True
ORD01217,2026-07-20,West,10.41,Low,1.72,9,49.8,118.07,True
ORD01218,2026-06-29,West,10.38,Low,1.0,18,62.3,85.4,True
ORD01219,2026-06-21,South,7.76,Low,1.13,12,48.3,75.76,True
ORD01220,2026-06-07,Central,3.47,Low,6.38,15,39.8,66.03,True
ORD01221,2026-07-22,North,4.35,Medium,1.65,10,26.0,68.69,True
ORD01222,2026-06-27,East,6.53,High,5.55,16,60.9,85.87,True
ORD01223,2026-06-12,Central,3.15,Low,3.14,14,31.0,51.5,True
ORD01224,2026-06-20,South,9.23,Low,2.08,16,35.6,79.58,True
ORD01225,2026-07-27,West,10.28,Medium,1.3,8,52.8,118.57,True
ORD01226,2026-06-14,South,9.81,Low,4.02,12,54.6,136.95,True
ORD01227,2026-06-10,South,11.44,Low,5.1,19,68.9,126.78,False
ORD01228,2026-07-11,Central,6.62,Low,4.29,20,41.3,108.9,True
ORD01229,2026-06-23,South,8.05,High,0.75,10,52.2,78.68,True
ORD01230,2026-06-30,Central,0.5,High,1.64,11,27.3,40.13,True
ORD01231,2026-07-17,South,6.87,Medium,1.81,11,54.0,90.1,True
ORD01232,2026-07-28,North,7.54,Medium,0.33,18,69.1,71.36,True
ORD01233,2026-07-01,North,7.94,Medium,3.51,19,43.4,94.47,True
ORD01234,2026-07-22,West,8.69,Medium,3.87,14,71.0,99.34,False
ORD01235,2026-07-26,South,6.11,Medium,3.78,17,45.9,90.85,True
ORD01236,2026-06-10,Central,2.63,Medium,3.35,18,34.4,61.92,True
ORD01237,2026-06-19,East,8.54,Low,1.94,15,43.7,84.96,True
ORD01238,2026-06-19,Central,5.79,Low,1.25,18,31.7,69.24,True
ORD01239,2026-07-14,North,7.33,Medium,1.94,17,50.5,99.16,True
ORD01240,2026-06-23,Central,2.76,High,3.16,12,52.4,67.8,True
ORD01241,2026-07-29,West,8.22,Medium,5.9,20,56.9,113.75,True
ORD01242,2026-07-14,West,10.91,High,2.65,20,68.3,139.09,False
ORD01243,2026-07-11,Central,1.45,High,2.59,19,16.7,36.76,True
ORD01244,2026-07-29,West,12.72,Low,0.36,17,53.7,122.71,True
ORD01245,2026-07-02,West,5.64,Medium,3.31,14,36.2,81.24,True
ORD01246,2026-06-20,North,7.92,Medium,6.19,10,60.4,111.61,True
ORD01247,2026-06-04,North,9.9,High,2.29,10,82.4,106.18,False
ORD01248,2026-07-03,Central,4.55,High,2.16,10,45.9,60.24,True
ORD01249,2026-07-18,West,19.08,Medium,1.84,19,127.5,149.32,False
ORD01250,2026-06-01,Central,5.05,Low,4.11,11,34.6,80.08,True
ORD01251,2026-06-13,East,4.99,High,0.34,13,53.9,54.46,True
ORD01252,2026-06-03,North,8.71,Low,5.55,12,50.9,105.51,True
ORD01253,2026-06-12,North,3.67,High,2.09,15,42.1,72.22,True
ORD01254,2026-06-29,West,10.76,High,3.36,19,92.0,99.32,False
ORD01255,2026-07-25,East,5.5,Medium,4.34,20,51.6,81.68,True
ORD01256,2026-07-01,North,11.75,Medium,1.12,12,81.7,123.71,False
ORD01257,2026-07-11,East,6.35,Medium,2.46,18,61.3,75.53,True
ORD01258,2026-07-06,North,8.65,Medium,2.05,19,55.8,112.47,True
ORD01259,2026-06-02,East,6.09,Low,0.88,12,49.9,54.69,True
ORD01260,2026-06-22,South,15.22,High,5.07,17,114.3,172.03,False
ORD01261,2026-06-22,Central,3.04,High,1.92,9,23.4,58.02,True
ORD01262,2026-07-11,South,15.5,High,0.85,19,133.1,118.36,False
ORD01263,2026-07-01,East,10.44,Low,2.58,18,67.3,118.71,True
ORD01264,2026-07-22,North,10.45,High,0.63,18,98.3,105.72,False
ORD01265,2026-07-26,North,10.11,Medium,1.72,12,73.0,119.5,True
ORD01266,2026-07-15,South,11.18,Low,3.11,19,64.4,97.31,False
ORD01267,2026-06-14,East,2.22,Low,0.57,14,24.7,33.65,True
ORD01268,2026-06-29,West,10.16,Low,3.93,9,54.7,121.81,True
ORD01269,2026-07-05,South,12.54,High,2.68,20,81.1,153.33,False
ORD01270,2026-07-20,West,10.85,Medium,4.36,13,76.4,125.76,True
ORD01271,2026-06-09,Central,0.5,Medium,4.32,14,31.5,60.16,True
ORD01272,2026-07-17,West,10.84,Low,1.68,12,66.3,98.4,True
ORD01273,2026-07-24,North,14.11,Medium,1.71,16,57.4,126.73,True
ORD01274,2026-07-02,East,11.74,Low,3.54,11,66.2,113.74,True
ORD01275,2026-07-29,North,8.81,Medium,0.96,20,47.9,97.35,True
ORD01276,2026-07-26,South,12.85,Medium,0.97,17,70.1,128.78,True
ORD01277,2026-06-27,Central,2.9,Low,1.49,8,28.9,57.34,True
ORD01278,2026-06-10,North,3.89,High,0.69,15,25.0,67.72,True
ORD01279,2026-06-25,East,5.23,Low,0.84,15,30.3,67.16,True
ORD01280,2026-07-19,West,15.69,Medium,0.87,14,91.8,151.53,False
ORD01281,2026-07-15,West,10.18,Medium,1.93,15,68.2,93.92,True
ORD01282,2026-07-03,East,7.27,Medium,1.85,9,45.0,102.02,True
ORD01283,2026-06-11,North,8.1,Low,4.82,10,52.0,94.3,True
ORD01284,2026-07-07,South,15.71,Low,1.95,16,74.2,140.52,False
ORD01285,2026-06-09,East,12.88,High,2.32,8,94.0,109.12,False
ORD01286,2026-06-07,North,15.66,Low,7.57,15,64.3,169.63,False
ORD01287,2026-06-07,South,9.52,High,0.19,15,80.1,94.27,False
ORD01288,2026-07-04,North,9.89,High,2.9,14,68.3,115.31,False
ORD01289,2026-06-19,North,4.45,Low,2.09,20,32.4,46.9,True
ORD01290,2026-06-20,South,14.43,Low,3.12,18,80.3,138.51,False
ORD01291,2026-07-20,North,5.5,Medium,1.57,12,50.6,77.16,True
ORD01292,2026-07-12,East,8.65,High,1.94,11,57.3,82.51,True
ORD01293,2026-06-25,West,7.71,High,5.71,17,61.4,110.48,True
ORD01294,2026-06-05,Central,2.23,Medium,3.5,17,29.6,31.65,True
ORD01295,2026-07-18,North,6.49,High,2.02,20,62.3,79.12,True
ORD01296,2026-06-29,North,7.18,Low,1.28,17,48.2,98.97,True
ORD01297,2026-07-25,North,7.38,High,0.96,17,65.5,80.38,True
ORD01298,2026-06-27,West,9.36,High,1.65,13,95.0,89.11,False
ORD01299,2026-06-25,West,13.5,Low,2.17,19,92.6,126.09,False
ORD01300,2026-07-07,North,5.69,Low,7.55,18,46.5,99.85,True
ORD01301,2026-06-15,Central,4.66,Low,2.74,8,31.7,82.56,True
ORD01302,2026-07-24,North,12.65,Low,1.42,20,55.5,119.77,True
ORD01303,2026-07-18,East,6.46,High,0.19,12,63.9,81.94,True
ORD01304,2026-06-04,West,8.85,Medium,1.25,11,41.7,93.86,True
ORD01305,2026-06-14,Central,3.31,Low,1.65,11,29.5,49.44,True
ORD01306,2026-07-26,West,14.54,Low,2.94,14,68.7,120.03,False
ORD01307,2026-07-19,Central,4.58,High,1.7,16,39.7,71.39,True
ORD01308,2026-06-17,South,8.41,Medium,7.79,15,44.5,87.7,True
ORD01309,2026-06-21,Central,5.45,Medium,2.05,18,49.2,52.86,True
ORD01310,2026-06-16,North,5.69,Low,4.93,20,28.3,70.93,True
ORD01311,2026-06-26,Central,6.04,High,0.51,19,65.0,80.0,True
ORD01312,2026-06-09,East,9.23,High,2.36,15,68.7,82.0,False
ORD01313,2026-06-02,Central,3.08,Low,1.26,12,31.9,60.93,True
ORD01314,2026-07-13,East,5.48,Low,5.03,13,36.6,74.39,True
ORD01315,2026-06-15,West,8.34,Low,1.8,9,53.8,90.01,True
ORD01316,2026-07-05,East,9.6,Low,5.82,20,53.5,116.12,True
ORD01317,2026-06-24,West,14.69,Medium,3.89,18,97.5,139.87,False
ORD01318,2026-07-18,North,7.09,High,1.61,10,60.0,75.07,True
ORD01319,2026-07-23,North,10.38,Medium,0.94,12,77.2,82.59,False
ORD01320,2026-07-21,South,3.74,High,1.33,9,51.5,60.21,True
ORD01321,2026-07-24,North,7.25,Medium,1.94,10,42.9,91.94,True
ORD01322,2026-07-08,Central,3.91,Medium,3.88,11,25.5,79.84,True
ORD01323,2026-06-14,North,6.27,Medium,2.42,13,56.5,81.91,True
ORD01324,2026-07-07,Central,1.19,Low,4.38,12,33.2,59.23,True
ORD01325,2026-07-07,South,8.0,Medium,6.13,17,73.6,98.47,False
ORD01326,2026-06-06,North,9.88,Medium,2.52,11,86.2,110.18,False
ORD01327,2026-06-18,Central,3.44,Low,1.04,20,14.7,61.67,True
ORD01328,2026-06-22,West,4.29,Medium,3.22,9,35.3,67.8,True
ORD01329,2026-06-18,East,1.64,Medium,8.35,19,23.8,76.29,True
ORD01330,2026-07-21,East,6.18,High,4.55,18,65.1,88.95,False
ORD01331,2026-06-02,West,12.37,Medium,3.05,12,110.2,128.71,False
ORD01332,2026-07-02,South,1.76,High,1.17,12,23.1,27.81,True
ORD01333,2026-06-17,Central,2.5,Medium,2.11,18,31.7,36.35,True
ORD01334,2026-07-30,Central,2.42,High,0.55,14,24.1,29.91,True
ORD01335,2026-06-01,West,15.17,Medium,0.89,8,71.0,126.97,True
ORD01336,2026-06-09,North,7.84,High,3.27,11,75.6,100.19,False
ORD01337,2026-06-13,West,12.15,Medium,0.43,18,73.9,83.82,False
ORD01338,2026-07-06,North,9.42,Medium,1.87,12,71.3,100.24,False
ORD01339,2026-07-07,North,2.61,Medium,0.8,15,27.4,64.64,True
ORD01340,2026-07-28,South,12.3,Medium,0.93,19,87.4,117.16,False
ORD01341,2026-06-30,East,8.65,Low,2.56,19,54.0,72.73,True
ORD01342,2026-07-01,Central,5.52,Low,1.33,15,47.1,77.75,True
ORD01343,2026-06-23,West,22.78,Low,0.65,8,71.7,183.7,False
ORD01344,2026-07-20,West,4.75,High,1.56,12,56.4,63.3,True
ORD01345,2026-06-28,East,13.17,Low,0.63,17,61.7,120.46,True
ORD01346,2026-07-29,South,9.14,Low,5.58,8,52.7,96.08,True
ORD01347,2026-06-10,South,10.86,Medium,4.03,8,58.0,118.14,True
ORD01348,2026-06-25,Central,3.86,Low,4.01,9,41.4,77.7,True
ORD01349,2026-07-30,North,7.73,Medium,1.22,9,57.7,77.04,True
ORD01350,2026-07-06,Central,2.29,Low,3.35,16,19.1,53.31,True
ORD01351,2026-06-26,East,8.99,High,2.84,11,57.4,93.54,True
ORD01352,2026-06-26,East,3.45,High,1.3,10,24.1,52.17,True
ORD01353,2026-07-15,West,13.25,High,2.31,18,120.3,115.88,False
ORD01354,2026-06-13,East,6.75,Medium,0.52,8,44.0,66.82,True
ORD01355,2026-06-17,Central,0.61,High,0.97,19,17.8,44.23,True
ORD01356,2026-07-10,Central,2.65,Low,2.26,9,42.6,35.8,True
ORD01357,2026-06-04,East,11.77,Low,1.64,13,65.9,115.6,True
ORD01358,2026-06-23,South,8.39,Low,3.14,16,46.8,103.92,True
ORD01359,2026-07-05,East,9.08,Medium,1.33,12,67.8,78.34,True
ORD01360,2026-06-11,Central,1.81,Medium,1.84,11,40.2,48.56,True
ORD01361,2026-06-12,North,11.27,Medium,2.41,20,48.6,102.4,True
ORD01362,2026-06-09,West,13.06,Low,1.24,12,72.4,133.71,False
ORD01363,2026-06-15,West,16.55,Medium,1.82,16,90.7,142.72,False
ORD01364,2026-07-15,West,10.47,Medium,2.83,19,77.3,127.64,False
ORD01365,2026-07-07,North,11.01,Medium,6.66,20,57.7,145.38,True
ORD01366,2026-06-05,West,11.29,Medium,1.25,14,64.8,112.35,True
ORD01367,2026-06-19,Central,7.89,Low,1.64,15,29.1,113.87,True
ORD01368,2026-06-11,North,6.84,High,4.52,11,62.6,74.57,True
ORD01369,2026-06-09,South,12.24,Medium,5.3,18,88.8,149.13,False
ORD01370,2026-07-05,Central,3.42,Low,3.58,15,25.2,64.02,True
ORD01371,2026-07-20,North,8.81,Low,5.21,13,68.6,107.61,True
ORD01372,2026-06-27,Central,4.28,Medium,1.18,12,33.2,57.21,True
ORD01373,2026-06-13,East,8.76,High,4.87,20,55.7,89.97,True
ORD01374,2026-07-27,South,9.65,Medium,4.13,19,68.5,116.91,False
ORD01375,2026-07-30,Central,4.64,Low,0.92,14,47.2,49.16,True
ORD01376,2026-06-12,East,12.73,High,1.86,13,106.0,113.49,False
ORD01377,2026-06-09,East,10.96,Medium,0.25,10,63.8,95.71,True
ORD01378,2026-07-12,South,12.61,Medium,2.68,12,98.1,135.15,False
ORD01379,2026-06-28,East,6.63,Medium,4.81,16,40.4,92.43,True
ORD01380,2026-06-13,North,6.33,Low,1.58,14,29.5,48.47,True
ORD01381,2026-06-20,South,12.87,Medium,1.02,19,92.5,107.12,False
ORD01382,2026-07-22,Central,6.63,Medium,0.96,11,45.4,58.37,True
ORD01383,2026-06-13,South,14.42,High,2.38,14,106.8,139.74,False
ORD01384,2026-06-27,West,9.19,Medium,3.56,12,66.3,90.48,False
ORD01385,2026-06-26,South,9.31,Medium,6.75,18,73.6,111.6,False
ORD01386,2026-06-29,West,6.08,Medium,0.23,20,63.3,91.5,True
ORD01387,2026-06-29,North,7.82,High,6.21,9,50.0,114.57,True
ORD01388,2026-06-22,Central,6.99,High,2.79,20,40.1,73.18,True
ORD01389,2026-06-09,East,6.6,Medium,4.66,13,47.5,102.38,True
ORD01390,2026-06-24,South,11.92,Medium,3.96,14,77.8,115.51,False
ORD01391,2026-07-12,North,8.43,Medium,2.49,15,49.3,105.11,True
ORD01392,2026-06-19,North,9.97,Medium,2.42,13,72.2,100.04,False
ORD01393,2026-07-08,East,4.56,Low,3.2,15,25.4,61.54,True
ORD01394,2026-07-01,South,10.26,Medium,1.98,14,67.2,92.34,True
ORD01395,2026-07-09,Central,0.5,Low,2.11,9,8.0,45.56,True
ORD01396,2026-06-15,East,7.44,High,3.68,13,71.1,104.77,True
ORD01397,2026-07-24,South,5.11,Low,1.24,16,25.3,72.88,True
ORD01398,2026-07-02,West,14.62,High,4.96,19,110.4,140.66,False
ORD01399,2026-07-21,West,13.33,Medium,4.69,13,94.0,114.79,False
ORD01400,2026-07-16,North,10.4,Medium,1.65,11,59.6,96.86,True
ORD01401,2026-07-18,North,13.56,Medium,3.71,14,69.3,118.72,True
ORD01402,2026-07-16,North,6.15,Low,3.38,10,36.3,100.61,True
ORD01403,2026-06-29,West,16.24,Medium,1.51,12,109.3,137.13,False
ORD01404,2026-07-27,West,13.8,Low,3.9,8,62.4,139.66,True
ORD01405,2026-07-22,East,7.29,Medium,6.51,17,44.1,100.61,True
ORD01406,2026-07-04,Central,7.41,Medium,5.08,10,42.5,104.64,True
ORD01407,2026-06-09,Central,0.68,High,0.64,15,19.8,45.73,True
ORD01408,2026-07-05,East,5.53,Low,3.46,16,24.7,108.4,True
ORD01409,2026-06-06,Central,2.17,Low,4.54,16,25.2,57.73,True
ORD01410,2026-07-07,North,7.41,Medium,1.43,17,60.5,96.71,True
ORD01411,2026-06-14,North,5.83,High,4.96,9,51.9,92.06,True
ORD01412,2026-07-17,South,13.67,Medium,1.3,11,58.7,117.37,True
ORD01413,2026-07-20,North,8.22,Medium,1.96,12,66.5,85.6,True
ORD01414,2026-07-19,East,9.06,Medium,1.34,10,60.7,100.15,True
ORD01415,2026-06-09,Central,2.29,Low,1.16,20,17.2,46.19,True
ORD01416,2026-06-19,North,3.54,High,3.2,18,43.1,67.7,True
ORD01417,2026-06-23,North,9.81,Medium,0.71,8,49.6,104.72,True
ORD01418,2026-07-27,East,2.26,Low,2.05,13,23.7,83.26,True
ORD01419,2026-07-11,Central,3.79,Medium,3.2,17,29.0,68.49,True
ORD01420,2026-06-28,South,5.9,Low,1.36,9,38.8,60.49,True
ORD01421,2026-06-16,East,13.96,High,5.55,16,110.3,148.84,False
ORD01422,2026-06-26,North,11.73,Low,2.18,8,55.4,109.62,True
ORD01423,2026-07-08,North,9.32,Medium,7.2,18,64.8,143.53,False
ORD01424,2026-07-10,Central,7.79,Low,0.63,16,60.9,77.32,True
ORD01425,2026-06-25,Central,1.46,Medium,3.29,14,29.4,53.54,True
ORD01426,2026-07-05,North,10.63,High,2.84,18,105.4,118.5,False
ORD01427,2026-07-24,Central,4.6,Medium,1.8,20,35.6,73.35,True
ORD01428,2026-06-05,West,11.79,Medium,2.5,17,68.7,133.83,True
ORD01429,2026-06-07,Central,7.82,High,3.65,9,58.8,104.15,True
ORD01430,2026-06-23,East,10.2,Low,4.14,13,72.5,141.79,True
ORD01431,2026-06-25,East,8.87,Low,2.24,15,42.0,102.43,True
ORD01432,2026-06-01,East,3.04,Low,3.32,9,32.3,79.26,True
ORD01433,2026-06-22,West,8.12,High,1.24,12,86.0,82.36,False
ORD01434,2026-07-23,North,8.63,Medium,4.2,20,65.5,127.45,True
ORD01435,2026-06-04,North,9.28,Medium,6.28,19,84.2,112.52,False
ORD01436,2026-07-28,South,6.61,Medium,4.42,18,50.2,109.36,True
ORD01437,2026-06-28,West,18.24,Low,1.34,13,110.7,164.86,False
ORD01438,2026-07-18,North,13.55,Low,1.07,10,64.8,123.36,True
ORD01439,2026-07-29,West,12.81,Low,10.21,19,86.0,174.07,False
ORD01440,2026-06-14,Central,4.22,Medium,6.01,9,42.5,82.5,True
ORD01441,2026-07-03,North,8.36,Low,4.15,18,55.8,118.21,True
ORD01442,2026-06-04,West,8.14,Low,6.56,13,55.0,115.03,True
ORD01443,2026-07-12,East,8.23,High,2.44,10,59.5,89.23,True
ORD01444,2026-06-11,Central,4.77,High,4.1,9,55.8,82.09,True
ORD01445,2026-07-09,North,5.27,Low,5.51,8,38.6,87.84,True
ORD01446,2026-07-02,West,12.0,Low,1.98,15,57.8,111.02,True
ORD01447,2026-06-04,Central,3.53,Low,3.46,8,30.6,70.3,True
ORD01448,2026-06-01,Central,0.5,Medium,5.1,19,18.2,59.51,True
ORD01449,2026-06-26,West,8.42,High,1.0,12,63.0,59.47,True
ORD01450,2026-07-03,East,6.76,Low,1.82,18,53.4,87.6,True
